model_id,direction,runner_regime,setup_id,runtime_precision_identity,comparison_backend,comparison_output_endpoint_id,comparison_endpoint_contract_hash,e2e_scope,comparison_endpoint_stratum,measurement_concurrency,completed_task_stage,completed_task_completion_mode,frozen_host_postprocess_contract_sha256,host_postprocessing_available,host_postprocess_required,evaluation_role,method_id,method_label,cohort,cohort_semantics,declared_candidate_count,cohort_candidate_count,paired_candidate_count,minimum_candidates_required,candidate_coverage_fraction,declared_universe_complete_for_cohort,spearman_rho,kendall_tau_b,correlation_scope,correlation_claim_eligible,global_hit_at_1,global_regret_at_1,global_top1_status,status
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,1,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,deepx_m1_to_tensorrt,native_fifo,orin_nx_deepx_m1_01,float32_layout_fp16,deepx,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b095"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.9682675215461247,0.8979978051845701,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,2,2,10,0.1,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,16,16,10,0.8,False,0.9497207683393714,0.8673443005480669,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,19,19,10,0.95,False,0.2982456140350877,0.22807017543859648,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,2,2,10,0.1,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,16,16,10,0.8,False,0.09705882352941177,0.13333333333333333,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,19,19,10,0.95,False,-0.021052631578947368,0.017543859649122806,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,2,2,10,0.1,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,16,16,10,0.8,False,-0.2088235294117647,-0.06666666666666667,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,19,19,10,0.95,False,-0.07543859649122807,-0.029239766081871343,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,2,2,10,0.1,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,16,16,10,0.8,False,-0.24705882352941178,-0.11666666666666667,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,19,19,10,0.95,False,-0.37033790313738146,-0.2346051143592623,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,2,2,10,0.1,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,generic,orin_nx_hailo10_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,16,16,10,0.8,False,-0.4208978328592611,-0.25941649671427414,diagnostic_measured_cohort_subset,False,,,filtered_sensitivity_cohort_not_global_universe,diagnostic_available
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,1,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
resnet50,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,classification:classification_logits:3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,3af2122851f19c5bf2b16b9c3ef78a6ba11452db33ff8fb915b76e3461bbcb28,unavailable,"[""resnet50"",""b001"",""native_split""]",,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
