backend,case_id,contract_comparison_conflicts,decomposition_source,full_onnx_AP50,full_onnx_AP75,full_onnx_COCO_AP_50_95,full_onnx_Top1,full_onnx_Top5,model,reference_identity,setup_id,split_AP50,split_AP75,split_COCO_AP_50_95,split_Top1,split_Top5,split_extra_loss_AP50,split_extra_loss_AP75,split_extra_loss_COCO_AP_50_95,split_extra_loss_Top1,split_extra_loss_Top5,status,task,total_split_loss_AP50,total_split_loss_AP75,total_split_loss_COCO_AP_50_95,total_split_loss_Top1,total_split_loss_Top5,vendor_full_AP50,vendor_full_AP75,vendor_full_COCO_AP_50_95,vendor_full_Top1,vendor_full_Top5,vendor_loss_AP50,vendor_loss_AP75,vendor_loss_COCO_AP_50_95,vendor_loss_Top1,vendor_loss_Top5
deepx,b092,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.608377526158301,0.4982090310258145,0.4592593833410394,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b114,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6094303417489817,0.4985133703964034,0.4596399703546252,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b134,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6076710974410324,0.49668321204141225,0.4584668666915507,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b155,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6090320731633077,0.4979513345157156,0.4598131156536649,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b165,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6084440985971158,0.49770303317299575,0.45950003466089384,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b186,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6077729958819575,0.495763823744094,0.45792357467903316,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b189,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6068270486253914,0.49571389586913706,0.4573579721177679,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b222,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6044439190906463,0.49371589087318657,0.457007319020006,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b228,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6053044900224351,0.4936814767151776,0.45708150440951495,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b262,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6086718207206763,0.4958358801163659,0.4593660031972305,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b270,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6082723735822457,0.49556247239913975,0.4590185002817099,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b306,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6103166318231142,0.49925426209880275,0.46075455615822564,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
deepx,b307,"['decoder_contract_sha256_mismatch', 'nms_contract_sha256_mismatch']",paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_deepx_m1_01,0.6099550994961421,0.498414366705214,0.46055526027741783,,,,,,,,contract_incomparable,detection,,,,,,0.6053738276649377,0.4928043056445399,0.45629326666562375,,,,,,,
hailo10h,b001,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.12858941354373896,0.10571646768562863,0.09912039145089613,,,-0.48119713254088514,-0.3659225415088015,-0.3210200971604722,,,ok,detection,-0.4687736095713063,-0.38281339975534984,-0.35289840020193247,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b002,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6073220306472613,0.49782199662289406,0.4588716165501035,,,-0.002464515437362813,0.026182987428463922,0.03873112793873518,,,ok,detection,0.009959007532216013,0.009292129181915576,0.006852824897274901,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b013,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6058061144969399,0.49466567329582894,0.4576292513715711,,,-0.003980431587684241,0.023026664101398808,0.0374887627602028,,,ok,detection,0.008443091381894585,0.006135805854850462,0.005610459718742522,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b044,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6082680561072609,0.4944479615363006,0.4577133862205809,,,-0.0015184899773632576,0.02280895234187047,0.03757289760921256,,,ok,detection,0.010905032992215569,0.005918094095322124,0.005694594567752287,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b049,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.5704243375523256,0.4673756061841061,0.42730763093743585,,,-0.03936220853229855,-0.004263403010324018,0.0071671423260675216,,,ok,detection,-0.026938685562719722,-0.021154261256872364,-0.024711160715392755,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b065,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.0,0.0,0.0,,,-0.6097865460846241,-0.47163900919443014,-0.4201404886113683,,,ok,detection,-0.5973630231150453,-0.4885298674409785,-0.4520187916528286,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b088,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.46375666873548005,0.3681547360420964,0.3424253230717144,,,-0.14602987734914408,-0.10348427315233372,-0.07771516553965391,,,ok,detection,-0.13360635437956525,-0.12037513139888206,-0.10959346858111418,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b092,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6087601285298715,0.4962267507918843,0.45835966131327177,,,-0.0010264175547526344,0.024587741597454138,0.03821917270190345,,,ok,detection,0.011397105414826192,0.007696883350905792,0.006340869660443171,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b114,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.5864398663254953,0.48335833944896656,0.4431108741491737,,,-0.023346679759128852,0.01171933025453642,0.022970385537805393,,,ok,detection,-0.010923156789550026,-0.005171527992011926,-0.008907917503654883,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b134,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.610249095513384,0.49846415368489705,0.4596181937095037,,,0.00046254942875989524,0.026825144490466912,0.03947770509813536,,,ok,detection,0.012886072398338722,0.009934286243918566,0.007599402056675086,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b155,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6074114141819795,0.4962313645104371,0.458034860913983,,,-0.0023751319026446005,0.024592355316006953,0.037894372302614665,,,ok,detection,0.010048391066934226,0.007701497069458607,0.006016069261154389,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b165,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6081130035184692,0.49575145566227413,0.45787046946972454,,,-0.0016735425661549286,0.024112446467843995,0.037729980858356216,,,ok,detection,0.010749980403423898,0.0072215882212956495,0.005851677816895939,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b186,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.600438186666458,0.4895484130608268,0.453577002891118,,,-0.009348359418166141,0.017909403866396667,0.033436514279749696,,,ok,detection,0.003075163551412685,0.0010185456198483211,0.0015582112382894198,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b189,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6102714188489141,0.4953195803291579,0.45779526457568587,,,0.0004848727642899897,0.023680571134727768,0.037654775964317544,,,ok,detection,0.012908395733868816,0.006789712888179422,0.0057764729228572675,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b222,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6113938893624905,0.4991708256912851,0.4590818199915535,,,0.0016073432778663799,0.02753181649685499,0.038941331380185185,,,ok,detection,0.014030866247445206,0.010640958250306642,0.007063028338724908,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b228,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.5507231328378219,0.46135851253598636,0.42494736107684083,,,-0.0590634132468022,-0.010280496658443772,0.0048068724654725115,,,ok,detection,-0.04663989027722337,-0.027171354904992118,-0.027071430575987765,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b262,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6123409910570129,0.49547236811295897,0.45934119960869496,,,0.0025544449723887697,0.023833358918528835,0.03920071099732664,,,ok,detection,0.014977967941967596,0.006942500671980489,0.007322407955866361,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b270,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.5129635263400355,0.41407068255034707,0.3823770014959673,,,-0.09682301974458862,-0.05756832664408307,-0.03776348711540101,,,ok,detection,-0.0843994967750098,-0.07445918489063141,-0.06964179015686128,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b306,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.6107366992953687,0.4915524482763935,0.4413691041401431,,,0.0009501532107445421,0.019913439081963358,0.021228615528774752,,,ok,detection,0.013373676180323368,0.003022580835415012,-0.010649687512685524,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo10h,b307,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo10_01,0.3166228655372005,0.2625724281435936,0.23960393527904061,,,-0.29316368054742364,-0.20906658105083653,-0.1805365533323277,,,ok,detection,-0.2807401575778448,-0.22595743929738488,-0.21241485637378799,,,0.6097865460846241,0.47163900919443014,0.4201404886113683,,,0.012423522969578826,-0.016890858246548346,-0.031878303041460276,,
hailo8,b001,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.12858941354373896,0.10571646768562863,0.09912039145089613,,,-0.46905822259659813,-0.361572066185498,-0.3156629889519277,,,ok,detection,-0.4687736095713063,-0.38281339975534984,-0.35289840020193247,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b002,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6071218522615952,0.4973797611597151,0.4587314063775363,,,0.009474216121258094,0.030091227288588485,0.04394802597471248,,,ok,detection,0.009758829146549908,0.008849893718736623,0.006712614724707688,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b013,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6061276271386017,0.496431376858808,0.4580689586278992,,,0.008479990998264575,0.029142842987681383,0.043285578225075394,,,ok,detection,0.008764604023556388,0.007901509417829522,0.006050166975070603,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b044,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6070568613412947,0.4973655593129668,0.45956771792687184,,,0.00940922520095755,0.030077025441840155,0.044784337524048035,,,ok,detection,0.009693838226249363,0.008835691871988294,0.007548926274043244,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b049,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.5683639568673207,0.4668957864441493,0.4268020798423614,,,-0.02928367927301645,-0.00039274742697731346,0.012018699439537595,,,ok,detection,-0.028999066247724636,-0.021634080996829175,-0.025216711810467196,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b065,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.0,0.0,0.0,,,-0.5976476361403371,-0.4672885338711266,-0.4147833804028238,,,ok,detection,-0.5973630231150453,-0.4885298674409785,-0.4520187916528286,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b088,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.4409693151989048,0.3530636475246289,0.3297681702077757,,,-0.1566783209414323,-0.11422488634649774,-0.0850152101950481,,,ok,detection,-0.1563937079161405,-0.1354662199163496,-0.12225062144505289,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b092,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6018311236330336,0.4951750565264927,0.45661532382130393,,,0.0041834874926964805,0.027886522655366064,0.04183194341848012,,,ok,detection,0.004468100517988294,0.006645189085514203,0.004596532168475331,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b114,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.5806088449212142,0.47972422627049804,0.4409272954786787,,,-0.017038791219122884,0.012435692399371423,0.026143915075854895,,,ok,detection,-0.01675417819383107,-0.008805641170480438,-0.011091496174149895,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b134,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6042761850899251,0.4974900219239073,0.45776005489382854,,,0.006628548949587976,0.030201488052780667,0.04297667449100473,,,ok,detection,0.006913161974879789,0.008960154482928806,0.005741263240999939,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b155,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6051522220125293,0.4994893820532182,0.4591742136663214,,,0.00750458587219216,0.03220084818209157,0.044390833263497576,,,ok,detection,0.007789198897483973,0.010959514612239707,0.007155422013492785,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b165,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6050130336849702,0.49993238033044457,0.4596249747562157,,,0.007365397544633057,0.03264384645931795,0.04484159435339191,,,ok,detection,0.00765001056992487,0.011402512889466088,0.007606183103387121,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b186,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.5949593209689207,0.4907495602817818,0.45198745152235287,,,-0.0026883151714164333,0.023461026410655172,0.03720407111952906,,,ok,detection,-0.00240370214612462,0.002219692840803311,-3.134013047573214e-05,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b189,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6042651294463194,0.5005691873647347,0.45885675363560746,,,0.006617493305982269,0.03328065349360804,0.04407337323278365,,,ok,detection,0.006902106331274083,0.012039319923756175,0.006837961982778862,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b222,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6022580920783158,0.4956616162718966,0.457985521055675,,,0.004610455937978708,0.028373082400769967,0.04320214065285122,,,ok,detection,0.004895068963270521,0.007131748830918105,0.005966729402846427,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b228,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.549223677098456,0.45951120296474735,0.4247915140520043,,,-0.048423959041881126,-0.007777330906379276,0.010008133649180517,,,ok,detection,-0.04813934601658931,-0.029018664476231137,-0.027227277600824273,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b262,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.607513503022123,0.5021890571027404,0.46009992551275225,,,0.009865866881785923,0.0349005232316138,0.04531654510992844,,,ok,detection,0.010150479907077736,0.013659189661761939,0.00808113385992365,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b270,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.5112983410412648,0.4113909820509649,0.3810732876351287,,,-0.0863492950990723,-0.055897551820161706,-0.0337100927676951,,,ok,detection,-0.08606468207378049,-0.07713888539001357,-0.07094550401769989,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
hailo8,b306,[],paired_central_quality_results,0.5973630231150453,0.4885298674409785,0.4520187916528286,,,yolov7_paper,76503dff180bac5ef2b081b3c07b58d2cc0d3ad8a941cbda391b6f2637717a1b,orin_nx_hailo8_01,0.6094343824035461,0.49151881070494063,0.44141001366973304,,,0.01178674626320897,0.024230276833814013,0.026626633266909228,,,ok,detection,0.012071359288500783,0.0029889432639621516,-0.010608777983095563,,,0.5976476361403371,0.4672885338711266,0.4147833804028238,,,0.0002846130252918133,-0.02124133356985186,-0.03723541125000479,,
